,best_NN_score_alpha1
53866,15.188886
53867,6.322935
53868,9.044538
53869,14.084737
53870,12.308834
53871,4.6056805
53872,12.702434
53873,6.523358
53874,4.640022
53875,10.67057
53876,12.438209
53877,9.269055
53878,8.293385
53879,10.646846
53880,6.2341013
53881,7.626352
53882,8.913292
53883,14.414719
53884,10.7373
53885,8.87564
53886,4.129362
53887,9.849923
53888,4.695639
53889,14.188731
53890,10.011859
53891,6.783331
53892,17.042423
53893,15.855847
53894,11.473625
53895,4.133665
53896,11.064153
53897,9.711432
53898,5.88424
53899,4.96087
53900,3.8231778
53901,14.110194
53902,10.523432
53903,5.2755256
53904,11.079243
53905,9.615612
53906,13.628592
53907,9.201459
53908,9.861615
53909,4.976738
53910,10.2386675
53911,18.84045
53912,16.995602
53913,10.383132
53914,3.6766033
53915,3.7794452
53916,7.2116337
53917,12.74388
53918,10.881467
53919,14.691516
53920,9.890989
53921,4.5221148
53922,11.215099
53923,6.4015846
53924,9.614901
53925,11.412215
53926,16.991823
53927,8.179835
53928,14.113179
53929,10.399896
53930,8.997234
53931,14.086026
53932,8.904603
53933,14.310917
53934,12.861875
53935,16.689472
53936,18.449308
53937,13.135557
53938,10.401748
53939,15.783175
53940,17.470894
53941,17.51218
53942,7.813056
53943,9.045623
53944,7.2870965
53945,5.291076
53946,12.293639
53947,4.0303574
53948,9.977487
53949,19.474392
53950,11.1453285
53951,5.226516
53952,8.937264
53953,3.8277228
53954,15.505459
53955,8.919758
53956,10.379572
53957,9.240799
53958,9.8541975
53959,8.84415
53960,7.6454096
53961,9.236999
53962,8.633239
53963,3.6705337
53964,7.471598
53965,14.563678
53966,11.906749
53967,11.695605
53968,7.427282
53969,14.410405
53970,3.4652135
53971,8.769773
53972,5.5874147
53973,8.326063
53974,11.960342
53975,15.849772
53976,8.457715
53977,12.160985
53978,13.868514
53979,12.545622
53980,4.4111576
53981,6.7916117
53982,9.336185
53983,8.513995
53984,11.018303
53985,8.609902
53986,12.712272
53987,8.91248
53988,8.449334
53989,9.369636
53990,19.242771
53991,8.019284
53992,12.844444
53993,17.100395
53994,7.5028033
53995,4.0374002
53996,6.8126454
53997,9.186562
53998,4.2618747
53999,11.14774
54000,8.795119
54001,16.086548
54002,8.339012
54003,9.5942
54004,11.520224
54005,14.777686
54006,7.6894712
54007,8.940438
54008,9.602317
54009,11.437111
54010,8.813046
54011,4.2595706
54012,14.809637
54013,18.05443
54014,5.027004
54015,10.615137
54016,9.794867
54017,8.721562
54018,8.57409
54019,9.521698
54020,9.278874
54021,4.212115
54022,22.340763
54023,11.788516
54024,6.0000696
54025,11.115309
54026,9.593724
54027,7.7951903
54028,13.991686
54029,8.147941
54030,4.115585
54031,5.898254
54032,12.449535
54033,10.522678
54034,7.8667536
54035,10.549109
54036,14.614203
54037,6.127806
54038,7.270854
54039,9.422833
54040,3.8085828
54041,16.19853
54042,9.504205
54043,5.169922
54044,10.211153
54045,7.3842826
54046,17.387989
54047,3.7361503
54048,7.7540464
54049,3.3084478
54050,16.85271
54051,8.372242
54052,9.95747
54053,4.2015467
54054,9.883098
54055,14.987319
54056,7.608739
54057,4.834076
54058,9.212423
54059,11.715993
54060,12.859555
54061,11.943851
54062,11.551829
54063,7.5252113
54064,9.627131
54065,10.660967
54066,16.864471
54067,12.663203
54068,13.273755
54069,8.1065
54070,11.171256
54071,11.765897
54072,10.311846
54073,5.713068
54074,9.13918
54075,12.520345
54076,10.423612
54077,8.181669
54078,12.629897
54079,14.465443
54080,3.9204664
54081,12.081172
54082,7.2595835
54083,6.909475
54084,9.326745
54085,12.144912
54086,8.907896
54087,3.6143262
54088,4.323676
54089,12.292505
54090,12.360274
54091,9.790257
54092,8.854781
54093,5.3644094
54094,7.251083
54095,7.364747
54096,4.500328
54097,15.428267
54098,4.900216
54099,14.906739
54100,7.446184
54101,11.9415045
54102,15.757073
54103,18.63377
54104,3.5067644
54105,4.304401
54106,13.682998
54107,2.1304195
54108,8.844379
54109,5.1041284
54110,11.4426155
54111,11.189028
54112,11.907293
54113,9.86461
54114,9.687812
54115,7.7225475
54116,12.281063
54117,9.158336
54118,8.674448
54119,13.406199
54120,19.811872
54121,8.901395
54122,13.490123
54123,20.23537
54124,5.7146044
54125,12.916543
54126,13.391558
54127,9.820958
54128,9.480021
54129,9.318906
54130,12.238035
54131,12.57833
54132,8.513486
54133,6.5930758
54134,8.365858
54135,15.071813
54136,12.289797
54137,13.317948
54138,8.7
54139,11.619386
54140,12.523139
54141,13.5199375
54142,11.838403
54143,4.945747
54144,10.632073
54145,18.906727
54146,9.535531
54147,11.570506
54148,9.22294
54149,19.126118
54150,7.677102
54151,6.6654787
54152,11.480015
54153,13.329925
54154,7.0223794
54155,5.667671
54156,14.628929
54157,17.288834
54158,12.068218
54159,7.102987
54160,9.786374
54161,6.8109446
54162,15.815362
54163,3.2412882
54164,10.667203
54165,12.360732
54166,5.382637
54167,9.115098
54168,16.407755
54169,8.338652
54170,9.408429
54171,9.6525345
54172,15.945483
54173,8.904809
54174,10.979983
54175,11.375125
54176,9.306566
54177,14.481736
54178,8.697752
54179,8.091063
54180,16.275896
54181,12.945146
54182,10.599762
54183,7.184223
54184,6.5327134
54185,14.50629
54186,6.879486
54187,3.6268077
54188,9.211837
54189,15.033618
54190,5.2318406
54191,4.3011603
54192,4.5020676
54193,9.492233
54194,5.5231256
54195,11.595035
54196,13.489661
54197,12.495027
54198,9.600005
54199,4.3438587
54200,12.753421
54201,14.760723
54202,4.8245807
54203,15.196816
54204,18.178394
54205,9.211408
54206,6.6539354
54207,16.691221
54208,12.569035
54209,7.945922
54210,4.3069687
54211,6.8295956
54212,12.493638
54213,10.667382
54214,4.76639
54215,9.365127
54216,10.790145
54217,12.525258
54218,12.751361
54219,4.96455
54220,7.399297
54221,7.932492
54222,6.1083555
54223,4.454063
54224,8.829229
54225,10.024747
54226,3.909383
54227,4.303578
54228,4.2955313
54229,8.610488
54230,8.633641
54231,9.449032
54232,11.544905
54233,12.469524
54234,15.553865
54235,8.835225
54236,4.596082
54237,5.744777
54238,9.300666
54239,10.867208
54240,12.077273
54241,8.345223
54242,3.9159975
54243,14.38156
54244,15.130818
54245,2.971744
54246,7.743799
54247,7.8492165
54248,9.259218
54249,4.9506845
54250,9.859051
54251,11.48972
54252,10.676448
54253,8.207461
54254,8.175683
54255,4.28762
54256,9.757667
54257,2.6676824
54258,13.25251
54259,6.288918
54260,9.142342
54261,15.487517
54262,21.79816
54263,18.21152
54264,11.355746
54265,6.6764364
54266,11.701276
54267,17.663185
54268,9.9700365
54269,12.168028
54270,7.379838
54271,4.4077144
54272,6.2722874
54273,8.598965
54274,5.535951
54275,5.7023892
54276,9.200105
54277,12.74763
54278,3.4718533
54279,11.656722
54280,7.593937
54281,7.5702815
54282,7.432074
54283,14.789339
54284,10.642931
54285,5.4504967
54286,4.3017197
54287,5.890259
54288,2.6094327
54289,15.981044
54290,5.728648
54291,9.897724
54292,9.218051
54293,4.8305006
54294,8.597747
54295,12.32031
54296,9.456273
54297,5.0975666
54298,4.651852
54299,12.0374155
54300,9.754802
54301,13.396055
54302,8.686619
54303,7.8648763
54304,3.8269467
54305,8.442073
54306,10.614625
54307,13.030714
54308,9.318064
54309,13.534493
54310,14.138439
54311,4.123765
54312,6.4949436
54313,13.397294
54314,11.566501
54315,8.451253
54316,13.825938
54317,11.931999
54318,9.935601
54319,10.087953
54320,10.44127
54321,5.442709
54322,2.923593
54323,8.495986
54324,14.625928
54325,3.5556707
54326,11.994083
54327,16.665068
54328,3.974625
54329,9.350156
54330,7.9659243
54331,9.57294
54332,11.579766
54333,4.585676
54334,8.190925
54335,8.179824
54336,7.4830475
54337,17.153639
54338,4.6213946
54339,5.773013
54340,6.983345
54341,10.742913
54342,15.451765
54343,8.531521
54344,16.294838
54345,8.014721
54346,2.7598307
54347,11.149351
54348,15.429454
54349,5.3440533
54350,17.543648
54351,7.9088173
54352,5.0229425
54353,5.0267553
54354,4.509178
54355,21.71153
54356,8.135126
54357,11.618661
54358,10.494316
54359,17.116266
54360,8.170266
54361,13.85739
54362,8.307937
54363,4.622652
54364,13.222931
54365,6.4785542
54366,10.761959
54367,4.662707
54368,16.84859
54369,3.0753474
54370,4.7226267
54371,6.0976777
54372,11.841324
54373,18.612322
54374,13.999805
54375,10.440162
54376,9.408996
54377,3.8226378
54378,11.452439
54379,9.014174
54380,4.883897
54381,3.4549398
54382,12.338107
54383,13.330901
54384,10.433364
54385,14.837827
54386,8.8890085
54387,9.028628
54388,14.302438
54389,12.9138565
54390,10.907665
54391,15.78885
54392,9.171836
54393,17.26811
54394,5.2370706
54395,4.687824
54396,10.703862
54397,7.5533853
54398,9.743262
54399,13.630787
54400,15.687008
54401,3.6170783
54402,11.864479
54403,5.688904
54404,16.911652
54405,14.918618
54406,7.7927885
54407,19.907482
54408,10.949644
54409,9.708877
54410,7.8190823
54411,15.287781
54412,13.107322
54413,18.16344
54414,6.8739376
54415,10.980315
54416,8.993133
54417,5.429059
54418,5.1871033
54419,12.115083
54420,7.2441635
54421,11.20811
54422,7.4175205
54423,6.3796825
54424,4.235559
54425,11.041755
54426,13.162727
54427,11.079154
54428,4.9245887
54429,10.744809
54430,12.234967
54431,9.403462
54432,16.417974
54433,8.766431
54434,11.275462
54435,2.307524
54436,12.007317
54437,8.635291
54438,9.715663
54439,17.18066
54440,9.593934
54441,10.728485
54442,3.9234214
54443,8.091364
54444,14.022532
54445,9.207326
54446,7.794956
54447,11.333393
54448,7.8272915
54449,7.7080226
54450,10.042133
54451,3.6721847
54452,12.344384
54453,4.716943
54454,7.2637854
54455,8.342363
54456,15.394355
54457,4.0221267
54458,6.145423
54459,10.679048
54460,10.683837
54461,16.310904
54462,9.905063
54463,9.803622
54464,6.8507724
54465,4.526107
54466,15.858819
54467,4.258233
54468,12.35091
54469,9.761582
54470,8.449111
54471,8.872851
54472,4.677365
54473,14.646867
54474,12.563445
54475,14.938157
54476,5.8852882
54477,12.153321
54478,9.535579
54479,7.993493
54480,10.671958
54481,11.2027445
54482,14.768144
54483,8.791421
54484,11.862155
54485,17.514605
54486,5.650851
54487,8.372797
54488,5.415975
54489,4.4524384
54490,6.9511952
54491,9.707401
54492,14.063901
54493,12.849476
54494,5.2881565
54495,13.677194
54496,9.23495
54497,10.456827
54498,4.6868834
54499,17.640327
54500,8.844799
54501,9.68554
54502,7.3622856
54503,19.195835
54504,8.23251
54505,11.308957
54506,9.1290455
54507,4.098253
54508,10.893354
54509,5.734774
54510,5.3190985
54511,4.7537813
54512,7.9740453
54513,10.17068
54514,12.537635
54515,9.124266
54516,13.3548155
54517,7.6359634
54518,12.6371565
54519,9.700215
54520,13.217229
54521,11.670371
54522,4.375111
54523,8.035621
54524,12.777047
54525,5.625393
54526,10.233619
54527,11.011958
54528,9.129501
54529,15.835119
54530,9.237203
54531,13.543221
54532,10.200782
54533,12.526156
54534,11.205029
54535,9.59866
54536,6.64631
54537,7.4464536
54538,10.549723
54539,3.9102378
54540,13.768256
54541,8.996806
54542,13.282931
54543,15.766234
54544,6.2325344
54545,2.2464824
54546,9.263105
54547,5.959573
54548,11.566133
54549,12.920566
54550,15.028119
54551,17.71495
54552,17.866928
54553,17.546331
54554,5.3296022
54555,14.970193
54556,10.071399
54557,6.2126565
54558,12.162551
54559,14.982961
54560,13.897868
54561,11.78122
54562,5.501193
54563,12.133494
54564,9.717738
54565,13.132497
54566,17.022017
54567,10.3106985
54568,12.007055
54569,6.9108586
54570,9.524945
54571,11.899947
54572,10.669578
54573,5.211877
54574,22.649944
54575,5.59754
54576,8.441994
54577,16.455812
54578,5.292989
54579,11.39483
54580,16.542534
54581,9.181386
54582,11.7608
54583,11.644162
54584,8.461755
54585,11.191585
54586,13.841153
54587,3.6808357
54588,11.391201
54589,14.373558
54590,4.8048244
54591,9.342283
54592,3.3258545
54593,14.083802
54594,12.378509
54595,4.448768
54596,4.602363
54597,15.559926
54598,16.353123
54599,6.733279
54600,8.026168
54601,5.7919455
54602,15.721493
54603,9.457881
54604,10.643655
54605,8.894908
54606,9.704474
54607,12.743418
54608,8.785082
54609,9.819655
54610,8.313106
54611,13.295579
54612,8.20107
54613,12.147849
54614,12.219094
54615,11.01784
54616,16.670109
54617,11.743642
54618,3.4002447
54619,11.905921
54620,10.663914
54621,11.643906
54622,13.725102
54623,3.9696362
54624,5.4477844
54625,7.2586336
54626,14.015321
54627,8.709999
54628,11.2909975
54629,11.682126
54630,15.671844
54631,5.147645
54632,10.551429
54633,11.199107
54634,9.186958
54635,13.087235
54636,9.700879
54637,6.2831755
54638,16.618275
54639,7.410912
54640,5.4776573
54641,4.6043615
54642,10.862033
54643,14.450965
54644,18.827126
54645,9.7450075
54646,8.568318
54647,4.118493
54648,10.933182
54649,14.45032
54650,6.002978
54651,8.827002
54652,4.1739655
54653,17.15383
54654,17.287268
54655,7.350486
54656,19.65104
54657,9.183918
54658,8.38625
54659,8.461034
54660,9.4111
54661,6.644912
54662,10.460759
54663,9.646533
54664,5.954321
54665,8.53667
54666,13.385667
54667,8.930253
54668,12.3644285
54669,8.343028
54670,7.609323
54671,9.382905
54672,10.073901
54673,8.419797
54674,3.8831453
54675,17.376715
54676,14.405698
54677,16.09487
54678,20.070864
54679,11.384974
54680,6.365741
54681,10.017524
54682,14.124362
54683,11.535274
54684,9.382904
54685,9.762387
54686,19.774374
54687,13.583369
54688,15.718103
54689,12.866007
54690,4.117486
54691,9.611203
54692,9.39544
54693,10.678411
54694,11.99142
54695,13.8614855
54696,10.521586
54697,12.536981
54698,8.4680605
54699,7.668748
54700,9.313191
54701,5.0572767
54702,4.2293425
54703,13.510922
54704,8.426277
54705,9.778564
54706,4.282565
54707,3.9564981
54708,12.448928
54709,12.008052
54710,10.4612465
54711,12.082543
54712,9.976535
54713,1.9267004
54714,13.028729
54715,10.124497
54716,16.1007
54717,14.35301
54718,7.143177
54719,8.734896
54720,9.25879
54721,6.712185
54722,5.200083
54723,5.0971665
54724,2.9064102
54725,6.592148
54726,14.88192
54727,10.580892
54728,10.929156
54729,10.988105
54730,7.7049923
54731,3.488868
54732,11.164372
54733,5.7607517
54734,6.8833637
54735,8.810813
54736,4.1047645
54737,13.343892
54738,8.572364
54739,5.7842946
54740,19.646751
54741,20.08935
54742,11.815221
54743,9.181956
54744,9.921248
54745,6.6072173
54746,9.300746
54747,6.709034
54748,4.954899
54749,17.54952
54750,8.286015
54751,3.6800358
54752,9.375676
54753,7.9605055
54754,5.8975005
54755,11.704057
54756,10.14943
54757,8.704393
54758,8.88136
54759,12.172926
54760,11.076666
54761,9.334023
54762,10.673381
54763,8.918662
54764,17.572176
54765,15.3003435
54766,4.139874
54767,11.732786
54768,11.392671
54769,8.701753
54770,16.440342
54771,9.491712
54772,7.430781
54773,12.854627
54774,4.664408
54775,2.796667
54776,12.822921
54777,9.298874
54778,4.293513
54779,9.505682
54780,7.2635994
54781,16.521322
54782,14.2161455
54783,8.828721
54784,10.717596
54785,9.364588
54786,8.718001
54787,8.657348
54788,10.8784685
54789,8.734335
54790,5.307686
54791,12.672751
54792,4.014157
54793,4.2122016
54794,9.593129
54795,6.656802
54796,8.607256
54797,10.363443
54798,13.584474
54799,18.208914
54800,11.109652
54801,7.5913954
54802,11.077891
54803,4.167575
54804,9.214582
54805,10.55062
54806,11.55522
54807,12.387442
54808,13.679548
54809,16.040293
54810,5.5094695
54811,11.88844
54812,16.157074
54813,4.2077336
54814,8.679975
54815,6.3504906
54816,4.9585733
54817,9.642701
54818,10.007161
54819,12.651044
54820,16.191341
54821,5.032733
54822,7.9437323
54823,8.805301
54824,7.3312483
54825,10.4493065
54826,9.281112
54827,9.384095
54828,6.9220357
54829,4.265153
54830,10.027167
54831,9.4649
54832,10.150338
54833,14.176106
54834,7.4163146
54835,8.626384
54836,4.834951
54837,13.158128
54838,10.115572
54839,11.010404
54840,8.825308
54841,8.657394
54842,3.2631218
54843,8.986991
54844,9.770944
54845,4.9964223
54846,6.204032
54847,6.4103575
54848,13.426949
54849,13.776404
54850,8.326686
54851,5.9220223
54852,6.90946
54853,5.9195023
54854,13.845668
54855,11.8660965
54856,8.514453
54857,16.872114
54858,11.205804
54859,7.721627
54860,13.082257
54861,7.5785923
54862,11.169109
54863,11.910579
54864,14.3236885
54865,4.3763313
54866,8.445921
54867,2.493506
54868,3.5820773
54869,14.687203
54870,19.081121
54871,12.873085
54872,9.759047
54873,8.860656
54874,7.643126
54875,10.037038
54876,10.481973
54877,12.1279745
54878,5.0634766
54879,11.968728
54880,10.60551
54881,4.428333
54882,4.861208
54883,5.0633483
54884,11.8642645
54885,7.4714127
54886,8.90812
54887,5.288834
54888,9.884879
54889,10.201181
54890,9.665648
54891,4.5026126
54892,6.0930786
54893,10.214164
54894,17.156954
54895,12.709804
54896,17.764397
54897,9.066506
54898,9.907464
54899,10.90121
54900,7.4501266
54901,8.789546
54902,11.598329
54903,8.1254635
54904,10.172976
54905,8.325036
54906,9.664317
54907,8.802991
54908,13.719711
54909,16.631138
54910,14.205813
54911,16.56989
54912,7.370863
54913,10.001216
54914,17.388365
54915,10.542825
54916,7.473728
54917,7.1804724
54918,5.931441
54919,10.0074
54920,10.504601
54921,10.252927
54922,9.544821
54923,9.014269
54924,15.730208
54925,8.177128
54926,8.8708315
54927,11.086355
54928,4.135205
54929,3.251348
54930,9.503146
54931,12.879078
54932,15.52945
54933,8.907529
54934,14.517337
54935,16.58347
54936,4.4450407
54937,15.620502
54938,9.12821
54939,8.303563
54940,12.102385
54941,9.276914
54942,2.442439
54943,8.590703
54944,4.6973743
54945,11.825402
54946,11.369195
54947,6.769619
54948,13.329335
54949,8.772143
54950,8.058018
54951,4.60443
54952,8.598937
54953,9.710843
54954,6.788059
54955,3.0202675
54956,13.391992
54957,7.3482175
54958,18.29584
54959,12.491657
54960,8.524606
54961,11.433808
54962,8.329314
54963,7.4399314
54964,9.163107
54965,8.726615
54966,9.128629
54967,12.463448
54968,7.051668
54969,10.013982
54970,9.670997
54971,3.5834227
54972,14.424145
54973,7.3860245
54974,11.19826
54975,7.446858
54976,4.1030083
54977,4.9884367
54978,4.1554627
54979,7.5772715
54980,8.47993
54981,9.105073
54982,9.522599
54983,8.376508
54984,11.866029
54985,9.004612
54986,8.2727585
54987,12.881943
54988,9.3706045
54989,4.105901
54990,12.437704
54991,3.7009807
54992,9.963061
54993,17.790783
54994,22.688702
54995,13.03758
54996,10.135825
54997,4.3556447
54998,7.2081656
54999,10.536178
55000,9.74571
55001,13.940295
55002,3.6482193
55003,12.214124
55004,11.699691
55005,9.384635
55006,10.708953
55007,10.295695
55008,3.4696953
55009,12.08419
55010,10.1210575
55011,12.445517
55012,14.817996
55013,14.558975
55014,10.075938
55015,9.066371
55016,6.201611
55017,4.3888474
55018,5.0399804
55019,10.2256155
55020,12.060539
55021,12.434506
55022,11.843065
55023,3.5295665
55024,3.8566613
55025,4.0803394
55026,8.528051
55027,11.180171
55028,10.8328
55029,10.688085
55030,10.4411955
55031,22.690434
55032,8.918382
55033,4.5327015
55034,6.426058
55035,4.1350813
55036,11.816243
55037,9.481343
55038,14.484204
55039,19.677368
55040,5.9162955
55041,16.939058
55042,7.4111753
55043,4.139617
55044,18.540539
55045,8.058275
55046,7.7885256
55047,13.010955
55048,8.621595
55049,3.6665504
55050,11.626953
55051,4.7931747
55052,8.866086
55053,5.5409007
55054,3.3617558
55055,6.94946
55056,12.49821
55057,5.4600325
55058,13.294417
55059,15.915192
55060,7.6937904
55061,10.266324
55062,17.908243
55063,5.1033607
55064,2.8288047
55065,13.57517
55066,10.341353
55067,12.190809
55068,9.394184
55069,6.186081
55070,13.6882925
55071,7.821444
55072,3.332893
55073,4.3609176
55074,12.180595
55075,11.853597
55076,8.974087
55077,17.109426
55078,14.815572
55079,9.61289
55080,4.929388
55081,9.8466625
55082,10.328578
55083,3.7422922
55084,12.824588
55085,14.820843
55086,18.008423
55087,12.397714
55088,12.061667
55089,6.598032
55090,8.282346
55091,16.428772
55092,6.5087204
55093,12.449792
55094,8.276639
55095,9.950243
55096,11.756091
55097,4.2144
55098,10.058099
55099,5.7394576
55100,15.134155
55101,5.053605
55102,7.708605
55103,17.26006
55104,5.741711
55105,4.198121
55106,3.7666452
55107,11.530604
55108,8.324445
55109,7.811331
55110,7.7679415
55111,5.112756
55112,3.1324296
55113,4.013318
55114,6.946622
55115,15.62836
55116,20.984053
55117,18.604294
55118,3.8604345
55119,10.508553
55120,9.635852
55121,16.513222
55122,11.163657
55123,8.297109
55124,13.502924
55125,11.071188
55126,10.549806
55127,6.5151243
55128,5.007544
55129,13.835788
55130,3.7463722
55131,9.010275
55132,11.469474
55133,8.157687
55134,13.642444
55135,12.288228
55136,8.746201
55137,9.659974
55138,9.036013
55139,8.500506
55140,5.130717
55141,4.172521
55142,6.4727154
55143,8.907983
55144,6.3436575
55145,13.645497
55146,9.601601
55147,7.5831327
55148,8.59954
55149,9.0603
55150,8.469678
55151,19.322212
55152,8.975842
55153,12.877238
55154,15.864148
55155,16.04999
55156,12.766057
55157,12.667544
55158,11.833699
55159,9.679261
55160,5.2602353
55161,11.67627
55162,8.241997
55163,10.359886
55164,7.984401
55165,3.520991
55166,13.0823145
55167,9.293931
55168,15.769334
55169,17.568443
55170,6.6236534
55171,3.1925828
55172,9.614154
55173,9.623983
55174,18.10823
55175,17.318329
55176,10.61954
55177,3.3875751
55178,10.298577
55179,4.415175
55180,7.8979163
55181,9.82022
55182,10.632515
55183,9.118554
55184,4.8146214
55185,12.398486
55186,6.79355
55187,6.213542
55188,16.78575
55189,9.2211275
55190,9.749743
55191,8.544061
55192,5.790367
55193,16.023298
55194,11.228663
55195,4.2375917
55196,6.8470135
55197,3.5698528
55198,10.970574
55199,5.4534855
55200,13.575912
55201,11.467194
55202,18.29271
55203,4.5572286
55204,22.331251
55205,13.450847
55206,11.920633
55207,14.7677355
55208,13.295832
55209,8.623499
55210,13.331368
55211,14.822841
55212,3.6311996
55213,3.4196866
55214,9.79087
55215,9.341754
55216,11.288411
55217,10.835771
55218,11.803966
55219,3.2370582
55220,8.124513
55221,8.48326
55222,9.832114
55223,11.219391
55224,13.644351
55225,8.50105
55226,10.764533
55227,11.984931
55228,8.86519
55229,16.328728
55230,9.218946
55231,7.26561
55232,15.291527
55233,29.124523
55234,7.7297125
55235,7.534098
55236,8.160688
55237,8.524251
55238,11.604649
55239,4.5368156
55240,9.738723
55241,19.276371
55242,4.316962
55243,8.847229
55244,11.681338
55245,5.226365
55246,10.54242
55247,8.069768
55248,14.308341
55249,5.667365
55250,3.7970722
55251,9.450616
55252,4.6228256
55253,10.222329
55254,3.7216928
55255,4.6714926
55256,8.287113
55257,15.746426
55258,8.91969
55259,12.45441
55260,6.5339966
55261,8.967778
55262,9.3169365
55263,13.839347
55264,14.322093
55265,7.546088
55266,4.9226303
55267,1.9324803
55268,8.808399
55269,11.169187
55270,14.849977
55271,7.5980587
55272,9.843591
55273,10.09653
55274,7.094636
55275,9.3721
55276,8.341662
55277,5.2254286
55278,4.6403737
55279,9.9238
55280,4.670789
55281,12.438534
55282,11.125892
55283,10.1715
55284,13.557481
55285,5.629053
55286,4.914999
55287,14.563617
55288,5.231353
55289,12.59438
55290,4.0485272
55291,12.489392
55292,13.743123
55293,12.406512
55294,20.12964
55295,14.0995
55296,3.117208
55297,4.0526586
55298,5.2976284
55299,5.48463
55300,3.8041692
55301,6.345915
55302,14.1839
55303,3.7933943
55304,14.244799
55305,5.03018
55306,8.87655
55307,11.317498
55308,11.462979
55309,8.188247
55310,7.8384075
55311,7.4818425
55312,4.9780087
55313,9.518479
55314,8.513446
55315,3.3575032
55316,9.137903
55317,3.803881
55318,9.058734
55319,9.3544855
55320,4.6951084
55321,8.802966
55322,5.2726755
55323,12.191806
55324,13.273574
55325,6.590427
55326,13.910283
55327,10.432818
55328,8.418664
55329,8.91376
55330,2.5849671
55331,14.244174
55332,8.75971
55333,4.4339094
55334,6.064638
55335,7.196926
55336,8.753894
55337,6.213251
55338,3.4854612
55339,4.224705
55340,9.105109
55341,4.62064
55342,9.340831
55343,13.487542
55344,9.189525
55345,15.982076
55346,3.867298
55347,5.267772
55348,15.971547
55349,11.603564
55350,10.491126
55351,13.432629
55352,6.568139
55353,3.0836968
55354,14.487388
55355,13.870633
55356,9.504899
55357,13.918902
55358,7.246889
55359,8.00246
55360,8.44453
55361,18.686886
55362,12.004741
55363,8.454673
55364,5.2783117
55365,8.233308
55366,10.017461
55367,9.853937
55368,13.0837965
55369,11.478329
55370,9.577867
55371,3.4414532
55372,4.161611
55373,15.756248
55374,11.377462
55375,15.056657
55376,8.588578
55377,10.352326
55378,14.901624
55379,7.636575
55380,9.453928
55381,12.477445
55382,9.412667
55383,6.195632
55384,3.7014997
55385,8.892128
55386,8.670062
55387,8.367349
55388,4.679657
55389,11.112301
55390,12.760361
55391,2.7186677
55392,9.249127
55393,10.434121
55394,9.077561
55395,9.919385
55396,13.396564
55397,10.466846
55398,12.325471
55399,17.07709
55400,7.3910866
55401,3.549479
55402,7.162181
55403,10.795816
55404,10.809514
55405,5.141895
55406,14.982793
55407,11.627461
55408,9.476316
55409,12.039355
55410,14.294414
55411,8.850068
55412,5.9514804
55413,10.767634
55414,12.490875
55415,3.8060198
55416,19.765038
55417,10.042233
55418,9.934222
55419,9.572803
55420,3.6618779
55421,14.414005
55422,10.9552965
55423,8.492382
55424,10.557784
55425,9.989588
55426,10.872272
55427,14.887434
55428,16.306223
55429,5.274897
55430,7.9043374
55431,7.449529
55432,8.503948
55433,8.931802
55434,8.716632
55435,10.356834
55436,17.456059
55437,4.8749123
55438,4.3149104
55439,18.827965
55440,21.156616
55441,26.040218
55442,10.280332
55443,9.719862
55444,9.56549
55445,9.767589
55446,13.0069685
55447,15.216622
55448,10.400449
55449,7.7354407
55450,15.922408
55451,9.437446
55452,24.273912
55453,8.482205
55454,7.570214
55455,8.337444
55456,18.40408
55457,13.841689
55458,11.987596
55459,15.762143
55460,15.989595
55461,10.064652
55462,4.538979
55463,3.659727
55464,13.570529
55465,4.748422
55466,11.431584
55467,17.94635
55468,10.866784
55469,10.679296
55470,5.2918434
55471,11.56627
55472,8.490031
55473,11.943
55474,8.152785
55475,16.347252
55476,15.199514
55477,7.496375
55478,11.856132
55479,12.873082
55480,5.969321
55481,2.274477
55482,8.979908
55483,11.628222
55484,9.060374
55485,15.96308
55486,4.297264
55487,15.3259945
55488,3.713475
55489,5.1867847
55490,14.190061
55491,16.45226
55492,16.702314
55493,12.186082
55494,13.492395
55495,5.442011
55496,4.528741
55497,7.1716676
55498,8.145559
55499,8.300644
55500,4.3389964
55501,9.015878
55502,11.418648
55503,10.478623
55504,12.5201235
55505,9.336352
55506,12.667281
55507,5.7293305
55508,6.3014565
55509,9.677067
55510,9.331132
55511,11.493316
55512,8.44134
55513,11.520366
55514,15.456998
55515,9.274213
55516,13.025978
55517,19.874361
55518,12.357274
55519,8.758556
55520,9.423375
55521,8.106684
55522,3.8858914
55523,11.410583
55524,6.129859
55525,8.465724
55526,12.76035
55527,10.709502
55528,7.5118756
55529,9.915938
55530,3.972764
55531,8.077738
55532,15.447076
55533,10.173603
55534,4.422904
55535,6.1584396
55536,6.907793
55537,4.6066403
55538,18.045832
55539,7.9025135
55540,6.9300356
55541,15.681877
55542,11.586488
55543,14.687878
55544,11.965562
55545,11.331319
55546,4.8405294
55547,11.586503
55548,9.318112
55549,8.298444
55550,7.8956814
55551,4.8112316
55552,15.669976
55553,13.742193
55554,5.64072
55555,15.080861
55556,11.760394
55557,9.927463
55558,12.117123
55559,9.097001
55560,8.491028
55561,8.528384
55562,3.7964547
55563,10.678006
55564,14.610793
55565,18.445597
55566,6.9309893
55567,11.707791
55568,6.8076286
55569,15.520591
