,best_NN_score_alpha3
39518,15.794029
39519,21.759956
39520,11.698281
39521,6.573525
39522,7.7905803
39523,5.078023
39524,13.328321
39525,20.055767
39526,22.631939
39527,25.045631
39528,21.430992
39529,5.963688
39530,6.0343485
39531,3.622413
39532,8.592853
39533,13.528698
39534,10.553406
39535,17.023886
39536,18.05671
39537,14.673425
39538,29.760408
39539,15.581081
39540,7.9273276
39541,7.8102074
39542,17.239483
39543,15.325701
39544,5.0239077
39545,25.383297
39546,21.631344
39547,14.979661
39548,6.567513
39549,15.019495
39550,9.098564
39551,18.978554
39552,13.36049
39553,15.1346
39554,15.865833
39555,16.307793
39556,6.5811462
39557,17.733994
39558,10.186663
39559,11.948348
39560,17.499975
39561,19.341402
39562,6.464269
39563,21.741192
39564,19.941212
39565,19.83652
39566,15.41704
39567,19.583267
39568,14.599747
39569,21.483982
39570,6.68233
39571,11.17458
39572,24.73805
39573,24.88846
39574,14.100185
39575,19.678272
39576,15.922451
39577,11.234788
39578,7.074307
39579,16.639101
39580,11.208189
39581,16.974554
39582,12.987489
39583,6.2697372
39584,6.020775
39585,18.073235
39586,5.09869
39587,10.3559885
39588,10.926254
39589,10.846476
39590,8.761716
39591,5.511524
39592,13.745669
39593,16.77573
39594,15.931538
39595,11.356417
39596,11.902668
39597,5.4675236
39598,14.239384
39599,13.196514
39600,14.166321
39601,25.334976
39602,14.270527
39603,6.043006
39604,10.757763
39605,11.256163
39606,14.37882
39607,15.134216
39608,18.541332
39609,5.8658037
39610,16.224321
39611,17.683453
39612,15.319256
39613,11.893158
39614,10.114153
39615,12.449957
39616,12.229416
39617,7.432907
39618,13.010378
39619,13.513718
39620,13.482063
39621,16.629139
39622,12.907578
39623,13.498833
39624,20.630487
39625,5.958613
39626,10.176357
39627,18.724747
39628,18.93456
39629,5.333736
39630,8.232083
39631,14.658502
39632,16.740005
39633,17.897705
39634,7.4618626
39635,16.993332
39636,12.146379
39637,8.057896
39638,6.5875907
39639,14.110025
39640,10.767254
39641,11.884539
39642,16.672102
39643,12.842045
39644,14.55124
39645,22.55024
39646,15.47982
39647,11.170702
39648,12.752455
39649,5.6249704
39650,11.925094
39651,18.734493
39652,13.371087
39653,12.9672165
39654,8.476563
39655,4.491357
39656,11.42159
39657,5.782931
39658,5.149244
39659,16.803802
39660,21.6711
39661,12.309082
39662,10.650972
39663,5.763665
39664,13.426081
39665,8.65489
39666,12.899773
39667,23.95375
39668,11.870955
39669,12.356895
39670,12.397469
39671,11.186326
39672,21.640942
39673,25.726799
39674,21.959244
39675,13.018126
39676,8.595615
39677,10.439813
39678,6.1179
39679,17.660217
39680,21.978233
39681,16.391628
39682,12.600656
39683,12.005503
39684,13.124088
39685,16.117964
39686,7.872263
39687,23.1661
39688,18.3942
39689,4.714074
39690,12.117959
39691,5.8721046
39692,19.802519
39693,15.162513
39694,15.465033
39695,15.392937
39696,18.829624
39697,6.4519525
39698,21.065987
39699,13.469416
39700,24.663761
39701,22.554312
39702,6.894151
39703,23.966768
39704,20.161068
39705,11.676402
39706,17.721024
39707,15.731432
39708,12.126048
39709,17.72434
39710,15.154797
39711,16.665102
39712,15.085502
39713,5.148184
39714,21.057663
39715,18.646324
39716,14.945396
39717,12.811476
39718,5.2583003
39719,13.029394
39720,14.326534
39721,13.494618
39722,11.145101
39723,14.173294
39724,8.979363
39725,14.226612
39726,20.316652
39727,17.617123
39728,15.715839
39729,21.002628
39730,9.238157
39731,20.022396
39732,5.256279
39733,7.4737554
39734,14.528365
39735,11.612048
39736,35.419395
39737,17.093815
39738,11.747387
39739,11.255269
39740,9.164266
39741,19.27346
39742,12.826049
39743,17.616137
39744,21.833431
39745,11.857077
39746,6.2848916
39747,11.4042
39748,10.273937
39749,7.664508
39750,13.458668
39751,13.018017
39752,14.30299
39753,15.833485
39754,6.2933793
39755,16.792072
39756,20.210793
39757,9.329132
39758,16.324844
39759,7.850062
39760,27.06549
39761,11.785182
39762,18.208958
39763,6.2871857
39764,8.649582
39765,11.726739
39766,6.1948104
39767,15.994749
39768,18.450283
39769,7.3007536
39770,21.246426
39771,5.547883
39772,17.253601
39773,15.663731
39774,4.534137
39775,18.018051
39776,12.50251
39777,12.867132
39778,16.20577
39779,6.6898613
39780,17.021734
39781,14.730061
39782,15.454802
39783,10.79211
39784,13.136255
39785,17.87276
39786,12.452665
39787,10.15221
39788,24.289322
39789,14.693376
39790,11.800265
39791,13.941971
39792,21.653084
39793,17.269104
39794,14.758198
39795,5.206295
39796,5.1822515
39797,14.270258
39798,13.499714
39799,5.1418962
39800,7.3725567
39801,6.5517073
39802,10.973471
39803,14.576935
39804,20.04269
39805,12.654722
39806,12.694466
39807,19.035759
39808,24.73163
39809,17.176935
39810,10.138319
39811,18.499899
39812,12.739777
39813,13.109165
39814,20.82272
39815,18.05688
39816,10.685231
39817,11.296017
39818,14.917905
39819,15.537575
39820,18.381207
39821,12.872855
39822,14.893469
39823,11.708452
39824,6.1973367
39825,17.875774
39826,21.839512
39827,17.476591
39828,6.073037
39829,21.658524
39830,15.029274
39831,10.209947
39832,9.031746
39833,9.837292
39834,15.206956
39835,14.137426
39836,11.89459
39837,16.98315
39838,30.145676
39839,7.809538
39840,6.6741757
39841,17.55642
39842,8.63967
39843,4.5820317
39844,12.700209
39845,20.911877
39846,14.200188
39847,4.5466814
39848,20.538067
39849,8.295725
39850,9.0294075
39851,5.777972
39852,12.335493
39853,18.01411
39854,20.69375
39855,12.851186
39856,17.062231
39857,12.875367
39858,12.16881
39859,15.103996
39860,13.184956
39861,15.618486
39862,6.3802156
39863,13.485579
39864,18.071402
39865,6.5446215
39866,4.595279
39867,16.230112
39868,12.344482
39869,7.523451
39870,13.885779
39871,9.691456
39872,8.83568
39873,5.502422
39874,12.396618
39875,16.65099
39876,19.33085
39877,4.842474
39878,6.5179505
39879,5.7158203
39880,17.51485
39881,8.735908
39882,19.813438
39883,5.5942197
39884,26.491123
39885,20.983055
39886,12.81734
39887,5.800503
39888,10.21122
39889,14.680927
39890,5.9608674
39891,18.1745
39892,11.215101
39893,13.790392
39894,22.311642
39895,5.6304436
39896,10.745979
39897,12.253269
39898,10.853689
39899,23.260609
39900,18.917343
39901,5.8404503
39902,13.941279
39903,12.521264
39904,10.969238
39905,12.223534
39906,14.143806
39907,25.399174
39908,10.874413
39909,12.123819
39910,11.909281
39911,12.679861
39912,24.629696
39913,16.204226
39914,12.874373
39915,8.112791
39916,21.042904
39917,13.690651
39918,11.575592
39919,6.9444656
39920,8.944098
39921,19.136349
39922,14.4915085
39923,12.05423
39924,15.970875
39925,21.771297
39926,8.997702
39927,36.48667
39928,14.946346
39929,9.124102
39930,21.814865
39931,10.362221
39932,16.175133
39933,11.783719
39934,15.789611
39935,18.57423
39936,15.705107
39937,13.711435
39938,5.721167
39939,19.829796
39940,11.982036
39941,5.674629
39942,13.428339
39943,23.477573
39944,5.1590137
39945,8.032589
39946,12.056415
39947,11.785427
39948,20.806925
39949,15.793449
39950,7.972642
39951,7.2877254
39952,19.832304
39953,13.32859
39954,8.111361
39955,14.454164
39956,13.376516
39957,15.883796
39958,21.597519
39959,14.919668
39960,5.084054
39961,19.178143
39962,15.940454
39963,7.0314083
39964,22.901981
39965,20.099302
39966,6.068011
39967,7.155762
39968,13.626092
39969,16.030632
39970,13.234229
39971,8.491698
39972,13.000148
39973,14.716091
39974,15.990593
39975,16.696213
39976,14.207842
39977,13.959354
39978,13.692924
39979,8.836531
39980,20.732172
39981,15.34362
39982,10.126047
39983,18.27237
39984,4.407636
39985,14.348284
39986,14.870916
39987,15.769996
39988,18.922367
39989,5.3924427
39990,19.963518
39991,23.567032
39992,13.344387
39993,13.661965
39994,10.147732
39995,5.7785263
39996,11.404907
39997,10.362833
39998,5.137493
39999,17.462181
40000,9.918512
40001,18.435572
40002,18.028202
40003,14.951288
40004,22.527187
40005,23.250313
40006,12.488756
40007,12.5350895
40008,15.69058
40009,13.805298
40010,16.06661
40011,12.623475
40012,7.6532784
40013,16.255068
40014,18.918095
40015,11.212339
40016,11.731406
40017,11.281637
40018,12.442835
40019,17.12131
40020,15.565056
40021,13.611227
40022,6.225446
40023,17.75726
40024,27.86316
40025,9.134202
40026,15.765167
40027,6.1933255
40028,13.853516
40029,24.665966
40030,6.0565495
40031,10.426342
40032,13.733454
40033,20.404842
40034,15.382132
40035,20.796223
40036,20.254816
40037,14.832813
40038,12.9356
40039,16.900764
40040,9.908065
40041,9.187063
40042,22.105026
40043,5.868821
40044,17.895668
40045,13.222874
40046,6.5269275
40047,5.495965
40048,17.225811
40049,17.375835
40050,13.280278
40051,22.19094
40052,12.235617
40053,13.502292
40054,12.802414
40055,16.610134
40056,6.3300977
40057,17.590237
40058,5.0211124
40059,6.2199583
40060,5.1939096
40061,16.708904
40062,9.142042
40063,7.292248
40064,19.119076
40065,6.306973
40066,11.084852
40067,13.743599
40068,20.177814
40069,6.677192
40070,20.02439
40071,5.725404
40072,13.896647
40073,10.280815
40074,6.2674804
40075,4.9610367
40076,12.582681
40077,4.00341
40078,16.73071
40079,14.772097
40080,8.652643
40081,25.396503
40082,12.792164
40083,13.5215225
40084,17.413126
40085,19.31586
40086,13.385568
40087,13.760277
40088,21.9847
40089,17.886066
40090,13.075573
40091,16.636269
40092,8.925466
40093,7.8961906
40094,21.663486
40095,14.802108
40096,5.077597
40097,14.74015
40098,8.755753
40099,27.5622
40100,24.704361
40101,16.403215
40102,13.917761
40103,24.23091
40104,15.536767
40105,7.346389
40106,6.241298
40107,12.866608
40108,12.459461
40109,15.508777
40110,6.12933
40111,13.946407
40112,6.924197
40113,7.4673066
40114,4.370656
40115,5.6755943
40116,14.170459
40117,17.384943
40118,10.799288
40119,4.8439507
40120,12.673943
40121,15.753179
40122,15.401545
40123,16.274103
40124,20.82159
40125,15.067141
40126,16.903576
40127,13.461312
40128,19.706741
40129,7.3551903
40130,15.32609
40131,11.674189
40132,18.645521
40133,16.364382
40134,26.042515
40135,12.534143
40136,11.71073
40137,13.762811
40138,13.021006
40139,14.061581
40140,6.788862
40141,5.921385
40142,18.926886
40143,20.347038
40144,17.74211
40145,8.718121
40146,14.461629
40147,12.068162
40148,15.187349
40149,13.776169
40150,7.251555
40151,6.5397367
40152,16.42178
40153,19.44108
40154,20.263542
40155,14.020815
40156,17.955233
40157,16.183287
40158,14.913902
40159,8.967178
40160,16.769651
40161,22.093647
40162,8.817169
40163,16.5421
40164,14.326073
40165,12.964285
40166,25.225376
40167,12.704816
40168,11.147288
40169,5.918996
40170,15.135561
40171,13.407619
40172,16.184002
40173,5.84377
40174,18.398575
40175,14.006511
40176,26.614178
40177,14.886127
40178,5.7070265
40179,13.1567745
40180,12.232808
40181,7.8198357
40182,19.224957
40183,19.715113
40184,24.757442
40185,12.527021
40186,6.1822457
40187,7.522825
40188,9.006134
40189,10.16885
40190,19.75211
40191,23.989487
40192,22.490446
40193,11.279823
40194,18.644978
40195,19.762947
40196,13.116007
40197,9.763173
40198,13.255431
40199,17.806469
40200,5.7793784
40201,13.41054
40202,11.09012
40203,15.469336
40204,9.844743
40205,7.5474
40206,11.88685
40207,14.426643
40208,14.176224
40209,14.442745
40210,16.924305
40211,14.316635
40212,17.493778
40213,17.933294
40214,15.633425
40215,10.746691
40216,20.147152
40217,18.932491
40218,5.0686593
40219,23.748016
40220,23.144047
40221,22.443153
40222,5.279547
40223,13.51181
40224,13.530418
40225,19.114399
40226,15.293632
40227,5.144974
40228,17.596529
40229,6.2801237
40230,15.979849
40231,8.980398
40232,12.737429
40233,16.2609
40234,13.390996
40235,17.789629
40236,17.567673
40237,15.745396
40238,13.906627
40239,27.365675
40240,5.8361435
40241,18.75808
40242,11.270288
40243,13.394324
40244,20.604374
40245,14.23567
40246,17.4143
40247,12.426981
40248,14.429845
40249,6.895938
40250,10.405173
40251,13.880783
40252,14.623627
40253,18.579403
40254,12.69538
40255,18.162834
40256,19.448772
40257,21.768177
40258,14.604449
40259,11.285086
40260,7.7055774
40261,21.984331
40262,17.305176
40263,15.405436
40264,16.327509
40265,7.834643
40266,17.597336
40267,13.172454
40268,18.372484
40269,7.8139324
40270,18.736164
40271,12.839478
40272,18.869581
40273,12.687327
40274,19.750713
40275,17.63408
40276,28.464535
40277,15.067059
40278,6.231848
40279,6.4802017
40280,9.480215
40281,6.147703
40282,8.711255
40283,12.053585
40284,12.899551
40285,20.303852
40286,8.584134
40287,15.281523
40288,10.483511
40289,11.571427
40290,19.720032
40291,18.19777
40292,12.4429035
40293,22.235199
40294,17.421871
40295,20.19131
40296,23.952637
40297,12.8628845
40298,19.58487
40299,11.959392
40300,18.503937
40301,17.72538
40302,8.153185
40303,12.577923
40304,7.6021175
40305,12.225794
40306,8.229382
40307,5.7537026
40308,7.2442293
40309,13.352936
40310,15.141995
40311,6.037136
40312,11.231673
40313,16.316378
40314,24.798923
40315,17.894972
40316,14.877563
40317,15.4211235
40318,15.735345
40319,7.74652
40320,12.623693
40321,15.185213
40322,27.239403
40323,28.11648
40324,12.726257
40325,13.560488
40326,20.865416
40327,18.32741
40328,13.844745
40329,20.665918
40330,16.21436
40331,7.1435566
40332,17.188894
40333,14.278154
40334,17.954659
40335,13.138983
40336,12.191853
40337,20.009886
40338,14.337459
40339,13.465048
40340,6.111828
40341,13.974096
40342,6.2946873
40343,17.030449
40344,13.045094
40345,9.005537
40346,17.740429
40347,13.301795
40348,12.429176
40349,5.382212
40350,5.879385
40351,14.167843
40352,22.45551
40353,10.847511
40354,15.118984
40355,5.6496687
40356,12.421385
40357,5.2923784
40358,9.176447
40359,12.030964
40360,11.869094
40361,13.011622
40362,6.764208
40363,19.447212
40364,16.350021
40365,13.515369
40366,5.06453
40367,13.518621
40368,13.932194
40369,7.04343
40370,11.1614895
40371,15.330403
40372,18.760242
40373,10.0914135
40374,17.157156
40375,16.084177
40376,19.156729
40377,16.768892
40378,17.389193
40379,9.765982
40380,11.26381
40381,14.116247
40382,5.8158484
40383,6.710824
40384,6.6506033
40385,10.941027
40386,21.094479
40387,19.546072
40388,12.824724
40389,20.45876
40390,19.538267
40391,11.734795
40392,7.760171
40393,20.533024
40394,19.767979
40395,15.384815
40396,13.576222
40397,17.338972
40398,26.251232
40399,14.588197
40400,13.748276
40401,14.69857
40402,12.860168
40403,14.227259
40404,12.752917
40405,6.1216154
40406,15.011114
40407,11.507357
40408,12.257465
40409,5.9761486
40410,10.504721
40411,20.500378
40412,11.728768
40413,12.421008
40414,5.981934
40415,4.20057
40416,14.4291115
40417,9.792192
40418,11.791918
40419,13.10977
40420,15.32131
40421,4.4652658
40422,17.70895
40423,7.8387337
40424,21.18888
40425,16.64246
40426,4.7107687
40427,11.449728
40428,6.585842
40429,22.305447
40430,18.343449
40431,17.172386
40432,12.722175
40433,16.61504
40434,25.54403
40435,14.699203
40436,14.882071
40437,14.981053
40438,11.986109
40439,15.023023
40440,13.09111
40441,11.148817
40442,10.872808
40443,12.554622
40444,16.94709
40445,10.109163
40446,15.563666
40447,12.927614
40448,13.666904
40449,12.503317
40450,6.688435
40451,7.7678356
40452,11.367031
40453,7.696945
40454,27.39489
40455,12.41973
40456,11.84243
40457,7.766111
40458,15.037211
40459,15.9456215
40460,12.554251
40461,13.697493
40462,13.59956
40463,9.178856
40464,17.550478
40465,10.697576
40466,22.354094
40467,14.271772
40468,11.5421915
40469,12.207596
40470,21.796074
40471,12.144604
40472,12.365932
40473,19.07645
40474,20.820763
40475,7.0856485
40476,24.0919
40477,10.553158
40478,23.266298
40479,12.330716
40480,13.2385025
40481,7.0318117
40482,19.152712
40483,12.890657
40484,14.391074
40485,9.3850765
40486,11.621879
40487,21.073322
40488,13.958492
40489,21.02652
40490,22.495438
40491,23.4927
40492,21.417236
40493,13.90011
40494,5.1546936
40495,15.186649
40496,6.1019077
40497,16.741064
40498,13.881768
40499,13.627394
40500,11.273334
40501,18.033657
40502,12.797527
40503,18.08918
40504,19.000568
40505,4.4534903
40506,9.837175
40507,4.7103996
40508,22.331059
40509,13.191141
40510,12.297367
40511,4.939569
40512,13.482223
40513,20.134333
40514,15.43854
40515,12.27393
40516,8.22354
40517,12.286541
40518,11.916677
40519,4.843488
40520,12.766107
40521,5.8005753
40522,15.8817425
40523,20.757126
40524,17.581074
40525,21.138035
40526,9.199848
40527,17.169743
40528,11.05675
40529,23.722921
40530,14.785481
40531,5.4093986
40532,16.213428
40533,19.914536
40534,14.246683
40535,9.289391
40536,10.559746
40537,14.460656
40538,22.206364
40539,14.956683
40540,18.325233
40541,15.573623
40542,11.479258
40543,10.540695
40544,11.960373
40545,10.407593
40546,9.530495
40547,13.774897
40548,10.472354
40549,12.301052
40550,15.360268
40551,20.461502
40552,14.002069
40553,14.680395
40554,16.470705
40555,15.639619
40556,10.034164
40557,14.483598
40558,11.261232
40559,15.437036
40560,19.681381
40561,28.0888
40562,7.188025
40563,12.2313175
40564,15.188375
40565,13.118047
40566,17.358643
40567,11.193953
40568,17.428246
40569,14.60242
40570,5.286192
40571,7.5353284
40572,8.901375
40573,19.141249
40574,16.775036
40575,9.129392
40576,10.7605915
40577,16.096794
40578,12.264593
40579,20.166027
40580,14.142658
40581,14.602833
40582,12.095545
40583,14.363665
40584,13.175422
40585,10.033938
40586,18.300423
40587,11.611601
40588,17.223726
40589,28.467598
40590,6.2987957
40591,18.156876
40592,14.684013
40593,5.847249
40594,22.897423
40595,21.52526
40596,11.218757
40597,11.271503
40598,9.542798
40599,14.347464
40600,11.051192
40601,13.513441
40602,14.845783
40603,9.27523
40604,12.392116
40605,7.179641
40606,14.191101
40607,7.9697075
40608,6.2117853
40609,16.988628
40610,33.196724
40611,16.22642
40612,16.743425
40613,21.13802
40614,14.24694
40615,5.9605517
40616,18.549911
40617,17.313362
40618,11.748934
40619,10.133989
40620,18.371567
40621,12.491535
40622,13.596067
40623,17.694506
40624,12.910886
40625,13.881951
40626,17.430563
40627,14.446339
40628,20.472555
40629,5.116347
40630,14.967747
40631,12.457022
40632,11.884945
40633,7.4955273
40634,5.3975554
40635,19.427944
40636,10.761177
40637,20.019814
40638,8.7292
40639,11.44919
40640,17.516363
40641,10.343508
40642,7.1023407
40643,15.038619
40644,15.489024
40645,13.651125
40646,11.311633
40647,10.250164
40648,18.897089
40649,11.71539
40650,7.375271
40651,15.393695
40652,15.445847
40653,16.21534
40654,15.505953
40655,5.974843
40656,5.860571
40657,5.902297
40658,5.443406
40659,4.103679
40660,7.926528
40661,13.411383
40662,16.084274
40663,14.333576
40664,9.101613
40665,5.6121902
40666,22.569088
40667,17.244034
40668,16.817808
40669,19.143692
40670,16.086056
40671,13.375595
40672,16.571564
40673,5.4206333
40674,14.760006
40675,12.495892
40676,6.5852003
40677,16.051027
40678,13.866598
40679,9.796106
40680,31.134575
40681,16.385517
40682,7.6425776
40683,10.239571
40684,11.262817
40685,13.36319
40686,7.0722847
40687,5.2440867
40688,12.998076
40689,13.833216
40690,16.561888
40691,7.8716345
40692,8.741932
40693,15.4480915
40694,18.096533
40695,10.900607
40696,13.044572
40697,17.048609
40698,12.038298
40699,12.775747
40700,22.535286
40701,6.1322756
40702,15.773141
40703,16.13507
40704,5.885154
40705,12.034254
40706,5.4951763
40707,10.405835
40708,23.282757
40709,9.8818
40710,12.875219
40711,16.842865
40712,20.453182
40713,13.437811
40714,20.860624
40715,5.9501605
40716,14.355901
40717,20.380985
40718,15.294218
40719,6.0312314
40720,6.4190035
40721,11.963564
40722,5.893255
40723,21.719364
40724,12.264819
40725,9.714544
40726,24.091011
40727,21.273046
40728,19.132627
40729,15.554241
40730,16.382751
40731,11.726944
40732,16.354828
40733,15.491119
40734,6.225541
40735,14.568022
40736,12.324638
40737,22.159409
40738,20.15574
40739,7.741455
40740,12.612299
40741,10.868249
40742,19.194225
40743,6.9655256
40744,20.68188
40745,11.648262
40746,11.44899
40747,19.21019
40748,6.199314
40749,22.754486
40750,11.169289
40751,14.647435
40752,8.650686
40753,11.928534
40754,15.4008255
40755,5.9723005
40756,18.800552
40757,12.067774
40758,15.562196
40759,7.4073515
40760,19.887518
40761,15.808591
40762,5.972061
40763,12.830832
40764,23.05295
40765,15.474665
40766,27.334179
40767,18.597
40768,15.728382
40769,14.613276
40770,15.8158045
40771,12.903982
40772,17.208305
40773,22.602955
40774,21.646008
40775,7.204504
40776,14.849541
40777,24.116476
40778,11.629336
40779,17.202398
40780,15.1989765
40781,14.325029
40782,24.739706
40783,16.604578
40784,14.663525
40785,11.268713
40786,23.386932
40787,9.841915
40788,9.166822
40789,8.445295
40790,11.513004
40791,11.319339
40792,26.693134
40793,12.698687
40794,18.155807
40795,4.2109413
40796,11.225116
40797,6.1173267
40798,12.788143
40799,14.623123
40800,10.865465
40801,6.93913
40802,15.625735
40803,21.516878
40804,24.234066
40805,5.7901216
40806,12.715187
40807,17.904543
40808,12.485179
40809,14.141863
40810,25.588732
40811,7.452704
40812,10.297652
40813,15.257677
40814,13.58243
40815,14.596423
40816,21.346779
40817,9.929636
40818,13.261671
40819,20.39016
40820,13.359797
40821,5.8436666
40822,4.770194
40823,13.51767
40824,20.24541
40825,20.41699
40826,21.16109
40827,6.966876
40828,18.03292
40829,10.408264
40830,12.320669
40831,6.6768265
40832,10.861128
40833,12.3477
40834,13.095566
40835,5.407652
40836,5.247937
40837,13.909511
40838,8.323906
40839,21.59303
40840,11.706294
40841,15.549187
40842,13.164795
40843,20.09334
40844,7.80717
40845,16.08937
40846,20.215681
40847,11.965258
40848,20.975264
40849,20.835213
40850,8.5354395
40851,17.935823
40852,18.966785
40853,15.755045
40854,26.104523
40855,13.314201
40856,29.663876
40857,12.976877
40858,18.481512
40859,12.961556
40860,15.302507
40861,7.702812
40862,11.968945
40863,13.640831
40864,18.889156
40865,8.685773
40866,12.090694
40867,9.0635
40868,13.901718
40869,13.318623
40870,11.294245
40871,14.504469
40872,10.245246
40873,18.00924
40874,21.95784
40875,12.284122
40876,19.26546
40877,12.897568
40878,7.426916
40879,16.957943
40880,10.367825
40881,12.564964
40882,21.996035
40883,18.691826
40884,14.906586
40885,13.836905
40886,12.085526
40887,9.965797
40888,13.829065
40889,8.289031
40890,16.92696
40891,11.2194805
40892,8.614399
40893,9.764765
40894,13.039461
40895,15.7903595
40896,11.561378
40897,17.980175
40898,19.317421
40899,19.900368
40900,17.997887
40901,22.775372
40902,12.005745
40903,17.226168
40904,10.068254
40905,13.941025
40906,12.59429
40907,16.559958
40908,4.59952
40909,18.950577
40910,14.409423
40911,5.2844048
40912,11.957155
40913,6.7285357
40914,13.029266
40915,10.039403
40916,12.679785
40917,7.5750194
40918,13.499834
40919,24.303087
40920,16.262594
40921,14.692081
40922,15.576058
40923,9.14628
40924,10.833933
40925,17.426493
40926,3.883724
40927,5.3090043
40928,9.349663
40929,9.591652
40930,7.9901114
40931,5.4630003
40932,13.035324
40933,11.859928
40934,21.444614
40935,12.378656
40936,16.302874
40937,6.049016
40938,15.666454
40939,5.3789296
40940,14.323628
40941,11.184537
40942,12.9604
40943,6.526043
40944,9.158281
40945,20.816025
40946,6.2319384
40947,15.3753395
40948,5.5934105
40949,8.705495
40950,21.80582
40951,14.14564
40952,9.270183
40953,13.88858
40954,12.858625
40955,6.9683414
40956,5.3588977
40957,13.200804
40958,5.467725
40959,11.951811
40960,6.409879
40961,15.92402
40962,18.167934
40963,6.605134
40964,13.922874
40965,17.173168
40966,24.71093
40967,20.209126
40968,15.704111
40969,6.032247
40970,6.450214
40971,5.3836813
40972,21.249544
40973,6.876615
40974,15.681693
40975,5.1825075
40976,12.3415165
40977,7.481038
40978,12.3207445
40979,19.439888
40980,24.331469
40981,12.425241
40982,4.7704725
40983,4.383335
40984,12.877303
40985,8.619064
40986,10.709569
40987,6.10048
40988,18.536695
40989,15.297573
40990,13.428284
40991,15.6378
40992,12.112531
40993,15.669317
40994,22.207287
40995,8.769332
40996,17.185837
40997,26.100859
40998,22.315294
40999,12.196407
41000,24.728827
41001,14.022323
41002,10.733763
41003,31.126955
41004,20.409122
41005,9.020863
41006,10.674543
41007,10.694328
41008,14.914537
41009,5.8598375
41010,21.921228
41011,14.3977785
41012,5.59628
41013,19.018776
41014,11.698659
41015,12.468353
41016,8.532242
41017,4.3608527
41018,18.87559
41019,8.735379
41020,21.93375
41021,13.416163
41022,17.365078
41023,12.39781
41024,12.997391
41025,7.8239746
41026,17.503487
41027,15.290436
41028,16.216541
41029,5.609314
41030,10.265764
41031,13.712929
41032,11.029579
41033,13.857414
41034,11.243014
41035,24.345272
41036,15.606879
41037,19.268875
41038,22.745892
41039,10.818792
41040,11.2162285
41041,12.982489
41042,18.11607
41043,23.236761
41044,11.853559
41045,11.803629
41046,15.387502
41047,24.940746
41048,12.15237
41049,9.58423
41050,6.5522776
41051,6.6451397
41052,14.357162
41053,8.029141
41054,5.559679
41055,17.380775
41056,19.89003
41057,13.012102
41058,14.118355
41059,22.60678
41060,5.6498356
41061,19.960007
41062,16.016588
41063,11.291869
41064,12.838851
41065,21.107506
41066,6.1944075
41067,17.132977
41068,6.17077
41069,15.816694
41070,12.4576645
41071,6.155877
41072,11.816342
41073,15.298705
41074,13.31595
41075,11.8402195
41076,7.082526
41077,17.407152
41078,12.029554
41079,21.112906
41080,11.446207
41081,5.8254247
41082,24.144846
41083,18.354559
41084,6.2118893
41085,6.2037153
41086,15.926137
41087,16.726933
41088,12.735928
41089,13.460417
41090,3.8781857
41091,18.14273
41092,19.697485
41093,12.470217
41094,6.439337
41095,11.985165
41096,17.951385
41097,16.219496
41098,13.56418
41099,9.691655
41100,12.550047
41101,18.62844
41102,10.386224
41103,23.514069
41104,10.103258
41105,21.5195
41106,12.741409
41107,21.082518
41108,12.084709
41109,15.292844
41110,4.2675505
41111,19.828724
41112,4.925249
41113,11.014378
41114,16.170807
41115,7.954582
41116,14.944033
41117,9.013004
41118,6.369135
41119,9.091822
41120,17.663568
41121,13.915456
41122,9.8942795
41123,16.98139
41124,11.466394
41125,12.273464
41126,7.30166
41127,9.21628
41128,16.770355
41129,17.778685
41130,12.933433
41131,10.825183
41132,14.427868
41133,4.6713276
41134,14.631051
41135,8.751701
41136,4.6585155
41137,11.601833
41138,14.406057
41139,11.086141
41140,5.749016
41141,6.378046
41142,12.803264
41143,31.19793
41144,6.159442
41145,17.395805
41146,14.689405
41147,13.266336
41148,19.915401
41149,6.0027514
41150,21.88762
41151,21.211264
41152,12.862056
41153,10.624786
41154,13.841785
41155,13.401304
41156,22.448452
41157,7.914567
41158,5.924406
41159,8.383991
41160,12.278442
41161,11.792677
41162,8.536299
41163,19.344578
41164,17.33374
41165,12.423956
41166,6.023733
41167,18.153488
41168,14.16367
41169,12.485658
41170,13.50849
41171,6.1199427
41172,20.764545
41173,11.13619
41174,12.951057
41175,11.813214
41176,13.426245
41177,9.652763
41178,13.1022835
41179,5.438938
41180,11.2703
41181,5.6342087
41182,13.033875
41183,20.902122
41184,29.020935
41185,6.902018
41186,12.469364
41187,6.4200892
41188,13.234793
41189,9.36148
41190,16.072824
41191,10.5625
41192,19.331505
41193,11.437691
41194,18.634048
41195,17.116032
41196,16.60988
41197,13.033252
41198,5.539511
41199,14.251441
41200,12.720776
41201,16.319809
41202,18.112877
41203,12.829403
41204,14.031979
41205,11.561528
41206,12.790305
41207,10.323259
41208,15.303232
41209,12.952421
41210,12.459497
41211,14.223221
41212,10.073605
41213,7.09313
41214,19.620768
41215,21.458248
41216,5.284051
41217,14.962958
41218,17.19497
41219,11.837377
41220,11.941598
41221,15.192062
41222,18.535965
41223,6.22176
41224,15.820015
41225,13.870652
41226,18.761684
41227,25.206146
41228,16.927002
41229,15.388123
41230,14.977444
41231,27.815958
41232,9.512534
41233,13.994513
41234,14.074678
41235,7.676887
41236,14.1332855
41237,15.0620365
41238,17.429787
41239,4.18215
41240,21.059536
41241,6.1097193
